username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
CentVAstorm;2017-08-30 22:37;0;0;"NHC_Atlantic: Key messages for NHC's last advisory on Tropical Depression #Harvey . Future advisories will be issu… https:// twitter.com/i/web/status/9 03098465198239745 …";;;#Harvey;"903099371444727808";https://twitter.com/CentVAstorm/status/903099371444727808
BCollarWHIO;2017-08-30 22:36;3;6;"What's left of #Harvey is now a Tropical Depression ...and it's headed this way: http:// bit.ly/2vLBVRm #whiowx @whiotv @whioradio";;@whiotv @whioradio;#Harvey #whiowx;"903099034809851904";https://twitter.com/BCollarWHIO/status/903099034809851904
NHC_Atlantic;2017-08-30 22:33;123;81;"Key messages for NHC's last advisory on Tropical Depression #Harvey . Future advisories will be issued by @NWSWPC http:// hurricanes.gov pic.twitter.com/SdaZQxqodu";;@NWSWPC;#Harvey;"903098465198239745";https://twitter.com/NHC_Atlantic/status/903098465198239745
GlobalsNewsroom;2017-08-30 22:33;0;0;"Authorities in Texas say at least 31 people have died following Hurricane Harvey , it's been downgraded to a Tropical Depression . pic.twitter.com/7QaEszC1od";;;;"903098449746374656";https://twitter.com/GlobalsNewsroom/status/903098449746374656
TheGoodBoxRP;2017-08-30 22:29;0;0;"time for a weather assessment before i go to sleep. tropical depression Harvey is in Louisiana heading for AR, MS and TN pic.twitter.com/KSOZTXyGKA";;;;"903097410850836480";https://twitter.com/TheGoodBoxRP/status/903097410850836480
LBCLondonNews;2017-08-30 22:29;0;0;"Authorities in Texas have confirmed six more deaths as a result of Tropical Depression Harvey - taking the total to 31.";;;;"903097287584481281";https://twitter.com/LBCLondonNews/status/903097287584481281
lbcbreaking;2017-08-30 22:29;3;0;"Authorities in Texas have confirmed six more deaths as a result of Tropical Depression Harvey - taking the total to 31.";;;;"903097286250684416";https://twitter.com/lbcbreaking/status/903097286250684416
NMEmergencyPrep;2017-08-30 22:25;0;0;"Tropical Depression Harvey Best Track Information (.shp) http:// dlvr.it/Pjn0ff";;;;"903096309988474880";https://twitter.com/NMEmergencyPrep/status/903096309988474880
NMEmergencyPrep;2017-08-30 22:25;0;0;"Tropical Depression Harvey Best Track Information (.kmz) http:// dlvr.it/Pjn0f7";;;;"903096307719348228";https://twitter.com/NMEmergencyPrep/status/903096307719348228
NMEmergencyPrep;2017-08-30 22:25;0;0;"Tropical Depression Harvey Forecast Information (.shp) http:// dlvr.it/Pjn0dQ";;;;"903096305332871168";https://twitter.com/NMEmergencyPrep/status/903096305332871168
NMEmergencyPrep;2017-08-30 22:25;0;0;"Tropical Depression Harvey 5-Day Track, Uncertainty Cone, Warnings (.shp) http:// dlvr.it/Pjn0cs";;;;"903096301574807554";https://twitter.com/NMEmergencyPrep/status/903096301574807554
NMEmergencyPrep;2017-08-30 22:25;0;0;"Tropical Depression Harvey Forecast Discussion Number 43 http:// dlvr.it/Pjn0br";;;;"903096299276255232";https://twitter.com/NMEmergencyPrep/status/903096299276255232
NMEmergencyPrep;2017-08-30 22:25;0;0;"Tropical Depression Harvey Wind Speed Probabilities Number 43 http:// dlvr.it/Pjn0Vp";;;;"903096295010648064";https://twitter.com/NMEmergencyPrep/status/903096295010648064
NMEmergencyPrep;2017-08-30 22:25;0;0;"Summary for Tropical Depression Harvey (AT4/AL092017) http:// dlvr.it/Pjn0TB";;;;"903096287196717056";https://twitter.com/NMEmergencyPrep/status/903096287196717056
NMEmergencyPrep;2017-08-30 22:25;0;0;"Tropical Depression Harvey Public Advisory Number 43 http:// dlvr.it/Pjn0R0";;;;"903096284940083200";https://twitter.com/NMEmergencyPrep/status/903096284940083200
NMEmergencyPrep;2017-08-30 22:25;0;0;"Tropical Depression Harvey Information by ATCF XML Prototype http:// dlvr.it/Pjn0Pm";;;;"903096282817871872";https://twitter.com/NMEmergencyPrep/status/903096282817871872
NMEmergencyPrep;2017-08-30 22:25;0;0;"Tropical Depression Harvey Forecast Advisory Number 43 http:// dlvr.it/Pjn0Ly";;;;"903096281152634881";https://twitter.com/NMEmergencyPrep/status/903096281152634881
brobwx;2017-08-30 22:24;0;0;"Here is the latest radar on Tropical Depression Harvey , which will affect our forecast here at home by late week. #ekywx #wymtwx pic.twitter.com/z6Mzj0kuNJ";;;#ekywx #wymtwx;"903096027317723136";https://twitter.com/brobwx/status/903096027317723136
channel1america;2017-08-30 22:23;0;0;"NBCNEWS reports LATEST: At least 28 confirmed deaths have been attributed to Harvey , now a tropical depression . Re… https:// twitter.com/NBCNews/status /903093330610765824 …";;;;"903095970455588864";https://twitter.com/channel1america/status/903095970455588864
MovieStreaker;2017-08-30 22:23;0;0;"Tropical Depression Harvey batters Texas https://www. gannett-cdn.com/-mm-/1f16c0be1 97bc8cb9a4c92d13dea51c0aebf79b5/c=49-0-4199-3120/local/-/media/2017/08/30/USATODAY/USATODAY/636397307637883202-AP-Harvey.jpg … via @usatoday";;@usatoday;;"903095870144565248";https://twitter.com/MovieStreaker/status/903095870144565248
CyclonicFury;2017-08-30 22:22;0;0;"New blog: #Harvey weakens to a tropical depression , Tropical Storm #Irma forms over the Eastern Atlantic #tropics https:// cyclonicfury.com/harvey-weakens -tropical-depression-inland-louisiana-tropical-storm-irma-forms-eastern-atlantic/ …";;;#Harvey #Irma #tropics;"903095711117565952";https://twitter.com/CyclonicFury/status/903095711117565952
NewsInnOfficial;2017-08-30 22:22;0;0;"Harvey weakens to tropical depression , but impact isn't fading away #texas #houston http:// newsinn.org/d/a/80901 pic.twitter.com/V5SQkZZTV5";;;#texas #houston;"903095673884524544";https://twitter.com/NewsInnOfficial/status/903095673884524544
TodoTiempo;2017-08-30 22:20;0;0;"Tropical Depression Harvey Best Track Information (.shp) http:// fb.me/3gEUcyqW1";;;;"903095045284397056";https://twitter.com/TodoTiempo/status/903095045284397056
TodoTiempo;2017-08-30 22:20;0;0;"Tropical Depression Harvey Best Track Information (.shp) http:// dlvr.it/Pjmyd5";;;;"903095036627230720";https://twitter.com/TodoTiempo/status/903095036627230720
KP4Radio;2017-08-30 22:20;0;0;"Tropical Depression Harvey Best Track Information (.shp) http:// dlvr.it/PjmySn";;;;"903095018797146116";https://twitter.com/KP4Radio/status/903095018797146116
TrendingDrugs;2017-08-30 22:19;0;0;"Harvey weakens to tropical depression , but impact isn't fading away http:// drugs.trendolizer.com/2017/08/harvey -weakens-to-tropical-depression-but-impact-isnt-fading-away.html … pic.twitter.com/a85c8uTVOy";;;;"903094948026875904";https://twitter.com/TrendingDrugs/status/903094948026875904
HeyLynchburg;2017-08-30 22:18;0;0;"RT:NWSBlacksburg #Harvey has been downgraded to a Tropical Depression ...but flooding threat along the gulf coast r… https:// twitter.com/i/web/status/9 03089646342680576 …";;;#Harvey;"903094561962156032";https://twitter.com/HeyLynchburg/status/903094561962156032
GeoAlertRSS;2017-08-30 22:18;0;0;"#NOAA Tropical Depression Harvey Wind Speed Probabilities Number 43 http:// dlvr.it/Pjmxlv";;;#NOAA;"903094511139618816";https://twitter.com/GeoAlertRSS/status/903094511139618816
Gary4Freedom;2017-08-30 22:17;0;0;"RT @stormpulse : TD #Harvey still a tropical depression . https:// stormpulse.com/tropical-depre ssion-harvey … pic.twitter.com/ofWbH9jHgB";;@stormpulse;#Harvey;"903094476058615808";https://twitter.com/Gary4Freedom/status/903094476058615808
WOAYStormWatch;2017-08-30 22:16;0;0;"#Harvey now is officially a Tropical Depression and will be on the move to the NE! pic.twitter.com/AAVjaosSdq";;;#Harvey;"903094128220745729";https://twitter.com/WOAYStormWatch/status/903094128220745729
WXTylerB;2017-08-30 22:16;0;1;"#Harvey now is officially a Tropical Depression and will be on the move to the NE! pic.twitter.com/EOmekHvG9X";;;#Harvey;"903094112374726656";https://twitter.com/WXTylerB/status/903094112374726656
maxvaldes;2017-08-30 22:16;0;0;"NBCNews: LATEST: At least 28 confirmed deaths have been attributed to Harvey , now a tropical depression . Read more: http:// nbcnews.to/2wUifQf";;;;"903094089444466688";https://twitter.com/maxvaldes/status/903094089444466688
gagallc;2017-08-30 22:15;0;0;"Harvey weakens to a tropical depression : http:// aol.it/2erJLgy via @AOL";;@AOL;;"903093886284963840";https://twitter.com/gagallc/status/903093886284963840
Rosamexican01;2017-08-30 22:15;0;0;"Sad news: Now a Tropical Depression , Harvey Is on Its Way Out, Leaving Devastation https://www. nbcnews.com/storyline/hurr icane-harvey/now-tropical-depression-harvey-its-way-out-leaving-devastation-n797631 … via @nbcnews";;@nbcnews;;"903093825685598208";https://twitter.com/Rosamexican01/status/903093825685598208
nhcbot;2017-08-30 22:15;0;0;"Tropical Depression Harvey : 5-Day Uncertainty Track Image and 34-Knot Wind Speed Probabilities http://www. nhc.noaa.gov/refresh/graphi cs_at4+shtml/210929.shtml?cone … pic.twitter.com/nkKoL4TNZk";;;;"903093772736753664";https://twitter.com/nhcbot/status/903093772736753664
CareyPenaTV;2017-08-30 22:14;0;3;"LATEST: At least 28 confirmed deaths have been attributed to Harvey , now a tropical depression . Read more: http:// nbcnews.to/2wUifQf @NBCNews";;@NBCNews;;"903093501771915265";https://twitter.com/CareyPenaTV/status/903093501771915265
NBCNews;2017-08-30 22:13;110;91;"LATEST: At least 28 confirmed deaths have been attributed to Harvey , now a tropical depression . Read more: http:// nbcnews.to/2wUifQf";;;;"903093330610765824";https://twitter.com/NBCNews/status/903093330610765824
lowercaseman;2017-08-30 22:13;0;0;"Tropical Depression Harvey Forecast Advisory http:// bit.ly/2x73BEG";;;;"903093293831131140";https://twitter.com/lowercaseman/status/903093293831131140
DTPORGE;2017-08-30 22:12;0;0;"Harvey weakens to a tropical depression : http:// aol.it/2erJLgy via @AOL";;@AOL;;"903093137530396673";https://twitter.com/DTPORGE/status/903093137530396673
brobwx;2017-08-30 22:12;3;2;"Here's the 11 p.m. outlook from @NHC_Atlantic on Tropical Depression Harvey . Still puts it into KY by late Thursday/early Friday #wymtwx pic.twitter.com/8KaCU6T6la";;@NHC_Atlantic;#wymtwx;"903092982630494208";https://twitter.com/brobwx/status/903092982630494208
stormpulse;2017-08-30 22:11;0;2;"TD #Harvey still a tropical depression . https:// stormpulse.com/tropical-depre ssion-harvey/ … pic.twitter.com/P1s9Ykhup3";;;#Harvey;"903092893044310016";https://twitter.com/stormpulse/status/903092893044310016
Hurricanes_Now;2017-08-30 22:11;0;0;"Tropical Depression Harvey - North Atlantic http:// dlvr.it/Pjmw1h #Hurricane #TS";;;#Hurricane #TS;"903092865718292480";https://twitter.com/Hurricanes_Now/status/903092865718292480
Always_Business;2017-08-30 22:09;0;2;"Weather lady said Harvey is not a tropical storm anymore but now it's a " tropical depression " same";;;;"903092417037000710";https://twitter.com/Always_Business/status/903092417037000710
Arkwxwatchers;2017-08-30 22:06;0;0;"Harvey has now weakened to a tropical depression across Louisiana with winds of 35 mph. We are discontinuing... http:// fb.me/2m1ePsdFK";;;;"903091516620640257";https://twitter.com/Arkwxwatchers/status/903091516620640257
NewsFoloCom;2017-08-30 22:05;0;0;"Hurricane Harvey weakens to tropical depression - https://www. newsfolo.com/world/hurrican e-harvey-weakens-to-tropical-depression/32497/ …";;;;"903091429316018176";https://twitter.com/NewsFoloCom/status/903091429316018176
ShelbyOhWx;2017-08-30 22:04;0;0;"Tropical Depression Harvey Public Advisory Number 43 http://www. shelbyohwx.com/tropical-depre ssion-harvey-public-advisory-number-43/ …";;;;"903091101451649024";https://twitter.com/ShelbyOhWx/status/903091101451649024
Sweetpeepauline;2017-08-30 22:04;0;0;"Harvey 's impact: Harvey downgraded to tropical depression (Via WUSA9) http://www. wusa9.com/weather/hurric anes/harveys-impact-wednesday-blog/469188177 …";;;;"903090968588640257";https://twitter.com/Sweetpeepauline/status/903090968588640257
JeffBaskinFOX16;2017-08-30 22:03;0;1;"Center of Tropical Depression Harvey to stay mainly East of the Mississippi River, but some heavy rains Eastern half of Arkansas #arwx pic.twitter.com/wFUGnNS3Kz";;;#arwx;"903090912720556033";https://twitter.com/JeffBaskinFOX16/status/903090912720556033
theWeatherboy;2017-08-30 22:03;1;2;"The National Hurricane Center has issued it's last advisory on #Harvey , which is now a tropical depression . pic.twitter.com/Zbxu6NxQY0";;;#Harvey;"903090869095583744";https://twitter.com/theWeatherboy/status/903090869095583744
keitheyoung;2017-08-30 22:02;0;1;"Harvey has been downgraded to a tropical depression . Trump has been downgraded to National Disgrace and a White House depression.";;;;"903090690284023812";https://twitter.com/keitheyoung/status/903090690284023812
NewsComplex;2017-08-30 22:01;0;0;"Harvey named a tropical depression http:// bit.ly/2vLozES";;;;"903090396263325696";https://twitter.com/NewsComplex/status/903090396263325696
CentVAstorm;2017-08-30 22:01;0;0;"FROM NWS BLACKSBURG: NWSBlacksburg: #Harvey has been downgraded to a Tropical Depression ...but flooding threat alo… https:// twitter.com/i/web/status/9 03089646342680576 …";;;#Harvey;"903090305800564738";https://twitter.com/CentVAstorm/status/903090305800564738
detboat;2017-08-30 22:00;0;0;"Harvey weakens to a tropical depression http:// detboat.com/harvey-weakens -to-a-tropical-depression/ … pic.twitter.com/VhMvEEkJfc";;;;"903090187571429376";https://twitter.com/detboat/status/903090187571429376
zyiteblog;2017-08-30 22:00;0;0;"Harvey , now a tropical depression , takes aim at Memphis http:// ow.ly/wPIk50dL5pd";;;;"903090147004178433";https://twitter.com/zyiteblog/status/903090147004178433
HurricaneProApp;2017-08-30 22:00;0;0;"AT Tropical Depression #Harvey Advisory: 43, 30 kt/35 mph winds, 998 mb, 31.7N 92.3W, moving: NNE at 8 kt/9 mph #tropics";;;#Harvey #tropics;"903090086249713666";https://twitter.com/HurricaneProApp/status/903090086249713666
wralweather;2017-08-30 22:00;0;1;"Tropical Depression #Harvey is 833 miles WSW of Raleigh, moving NNE at 9 mph. Max winds 35 mph. http:// hurricanes.wral.com / #ncwx";;;#Harvey #ncwx;"903090043413254144";https://twitter.com/wralweather/status/903090043413254144
NWSBlacksburg;2017-08-30 21:58;3;4;"#Harvey has been downgraded to a Tropical Depression ...but flooding threat along the gulf coast remains. Rainfall spreads north this week. pic.twitter.com/5Q9Xr4rzC0";;;#Harvey;"903089646342680576";https://twitter.com/NWSBlacksburg/status/903089646342680576
JasonBoyerWLOS;2017-08-30 21:58;0;0;"NHC_Atlantic: Tropical Depression #Harvey Advisory 43: Flooding Rains Continue Over Extreme Eastern Texas and West… http:// go.usa.gov/W3H";;;#Harvey;"903089502561771520";https://twitter.com/JasonBoyerWLOS/status/903089502561771520
DominicBrownTV;2017-08-30 21:57;0;2;"Check out the 11 pm track update for Tropical Depression Harvey http:// bit.ly/2iZtJrC pic.twitter.com/y2knE1ONho";;;;"903089310706098176";https://twitter.com/DominicBrownTV/status/903089310706098176
myhurricaneapp;2017-08-30 21:57;1;2;"Tropical Depression Harvey was tracked near Trout, LA with 35mph NNE winds #Harvey #hurricane http:// storms.pw pic.twitter.com/p5o21eNUzY";;;#Harvey #hurricane;"903089297724776448";https://twitter.com/myhurricaneapp/status/903089297724776448
myhurricaneapp;2017-08-30 21:57;0;0;"Harvey has been reclassified from Tropical Storm to Tropical Depression #Harvey #hurricane http:// storms.pw";;;#Harvey #hurricane;"903089255563616256";https://twitter.com/myhurricaneapp/status/903089255563616256
CentVAstorm;2017-08-30 21:57;0;0;"NHC_Atlantic: Tropical Depression #Harvey Advisory 43: Flooding Rains Continue Over Extreme Eastern Texas and West… http:// go.usa.gov/W3H";;;#Harvey;"903089233149251584";https://twitter.com/CentVAstorm/status/903089233149251584
Storm_Central;2017-08-30 21:57;0;0;"Tropical Depression #Harvey Advisory 43: Flooding Rains Continue Over Extreme Eastern Texas and Western... http:// fb.me/3mxX6VEaA";;;#Harvey;"903089221656866816";https://twitter.com/Storm_Central/status/903089221656866816
disasteraware;2017-08-30 21:56;0;0;"Alert-Update: Tropical Depression - Harvey , Advisory 43, ADVISORY, Max Winds 56kph/35mph, Gusts of 74kph/46mph http:// snc.pdc.org/PRODUCTION/edc 293a1-6bda-421c-8ce6-1d3ea86854e7/index.html …";;;;"903089092769923073";https://twitter.com/disasteraware/status/903089092769923073
NHC_Atlantic;2017-08-30 21:56;81;54;"Tropical Depression #Harvey Advisory 43: Flooding Rains Continue Over Extreme Eastern Texas and Western Louisiana. http:// go.usa.gov/W3H";;;#Harvey;"903088965686894594";https://twitter.com/NHC_Atlantic/status/903088965686894594
DominicBrownTV;2017-08-30 21:55;0;1;"Check out the 11 pm update for Tropical Depression Harvey http:// bit.ly/2iZtJrC pic.twitter.com/GXaJZYFd7m";;;;"903088895079931905";https://twitter.com/DominicBrownTV/status/903088895079931905
jm3107;2017-08-30 21:55;0;0;"Read this article on i24NEWS: Harvey downgraded to ' tropical depression ,' 'catastrophic' flooding continues https://www. i24news.tv/en/news/intern ational/americas/154298-170831-harvey-downgraded-to-tropical-depression-catastrophic-flooding-continues …";;;;"903088831062257664";https://twitter.com/jm3107/status/903088831062257664
